date,year,team,opponent,outcome,is_knockout,team_wc_win_pct,opp_wc_win_pct,delta_wc_win_pct,team_wc_draw_pct,opp_wc_draw_pct,delta_wc_draw_pct,team_wc_gf_per_game,opp_wc_gf_per_game,delta_wc_gf_per_game,team_wc_gc_per_game,opp_wc_gc_per_game,delta_wc_gc_per_game,team_wc_appearances,opp_wc_appearances,delta_wc_appearances,team_wc_games_played,opp_wc_games_played,delta_wc_games_played,team_wc_semi_pct,opp_wc_semi_pct,delta_wc_semi_pct,team_wc_final_pct,opp_wc_final_pct,delta_wc_final_pct,team_wc_champion_count,opp_wc_champion_count,delta_wc_champion_count,team_ranking,opp_ranking,delta_ranking,team_ranking_volatility,opp_ranking_volatility,delta_ranking_volatility,team_has_ranking,opp_has_ranking,delta_has_ranking,team_market_value_eur_m,opp_market_value_eur_m,delta_market_value_eur_m,team_squad_avg_age,opp_squad_avg_age,delta_squad_avg_age,team_win_pct_vs_top10,opp_win_pct_vs_top10,delta_win_pct_vs_top10,team_euro_win_pct,opp_euro_win_pct,delta_euro_win_pct,team_copa_win_pct,opp_copa_win_pct,delta_copa_win_pct,team_afcon_win_pct,opp_afcon_win_pct,delta_afcon_win_pct,team_host_flag,opp_host_flag,delta_host_flag
2006-06-23,2006,FRA,TOG,2,0,0.475,0.0,0.475,0.225,0.0,0.225,1.925,0.5,1.425,1.3,2.0,-0.7,9.0,1.0,8.0,40.0,2.0,38.0,0.4444444444444444,0.0,0.4444444444444444,0.1111111111111111,0.0,0.1111111111111111,1.0,0.0,1.0,4.0,,,1.4142135623730951,,,1.0,0.0,1.0,350.9,,,26.78787878787879,,,0.4166666666666667,,,0.44,,,,,,,0.1111111111111111,,0.0,0.0,0.0
2006-06-24,2006,ARG,MEX,2,1,0.49122807017543857,0.2682926829268293,0.22293538724860928,0.21052631578947367,0.2926829268292683,-0.0821566110397946,1.5789473684210527,1.048780487804878,0.5301668806161746,1.0526315789473684,1.6829268292682926,-0.6302952503209243,12.0,12.0,0.0,57.0,41.0,16.0,0.25,0.0,0.25,0.25,0.0,0.25,2.0,0.0,2.0,3.0,20.0,-17.0,0.816496580927726,0.9428090415820634,-0.12631246065433732,1.0,1.0,0.0,250.5,44.2,206.3,25.228571428571428,26.0,-0.7714285714285722,0.16666666666666666,0.3,-0.13333333333333333,,,,0.6666666666666666,0.5,0.16666666666666663,,,,0.0,0.0,0.0
2006-06-24,2006,MEX,ARG,0,1,0.2682926829268293,0.49122807017543857,-0.22293538724860928,0.2926829268292683,0.21052631578947367,0.0821566110397946,1.048780487804878,1.5789473684210527,-0.5301668806161746,1.6829268292682926,1.0526315789473684,0.6302952503209243,12.0,12.0,0.0,41.0,57.0,-16.0,0.0,0.25,-0.25,0.0,0.25,-0.25,0.0,2.0,-2.0,20.0,3.0,17.0,0.9428090415820634,0.816496580927726,0.12631246065433732,1.0,1.0,0.0,44.2,250.5,-206.3,26.0,25.228571428571428,0.7714285714285722,0.3,0.16666666666666666,0.13333333333333333,,,,0.5,0.6666666666666666,-0.16666666666666663,,,,0.0,0.0,0.0
2006-06-24,2006,GER,SWE,2,1,0.6097560975609756,0.35,0.2597560975609756,0.2073170731707317,0.325,-0.11768292682926831,2.073170731707317,1.475,0.598170731707317,1.1585365853658536,1.35,-0.1914634146341465,14.0,9.0,5.0,82.0,40.0,42.0,0.6428571428571429,0.2222222222222222,0.4206349206349207,0.5,0.1111111111111111,0.3888888888888889,3.0,0.0,3.0,6.0,14.0,-8.0,2.8674417556808756,2.6246692913372702,0.24277246434360533,1.0,1.0,0.0,203.45,132.9,70.54999999999998,25.5,26.227272727272727,-0.7272727272727266,0.2727272727272727,0.0,0.2727272727272727,0.29411764705882354,0.2727272727272727,0.021390374331550832,,,,,,,1.0,0.0,1.0
2006-06-24,2006,SWE,GER,0,1,0.35,0.6097560975609756,-0.2597560975609756,0.325,0.2073170731707317,0.11768292682926831,1.475,2.073170731707317,-0.598170731707317,1.35,1.1585365853658536,0.1914634146341465,9.0,14.0,-5.0,40.0,82.0,-42.0,0.2222222222222222,0.6428571428571429,-0.4206349206349207,0.1111111111111111,0.5,-0.3888888888888889,0.0,3.0,-3.0,14.0,6.0,8.0,2.6246692913372702,2.8674417556808756,-0.24277246434360533,1.0,1.0,0.0,132.9,203.45,-70.54999999999998,26.227272727272727,25.5,0.7272727272727266,0.0,0.2727272727272727,-0.2727272727272727,0.2727272727272727,0.29411764705882354,-0.021390374331550832,,,,,,,0.0,1.0,-1.0
2006-06-25,2006,POR,NED,2,1,0.6666666666666666,0.48484848484848486,0.18181818181818177,0.0,0.30303030303030304,-0.30303030303030304,2.0,1.7272727272727273,0.2727272727272727,1.1333333333333333,0.9393939393939394,0.19393939393939386,4.0,6.0,-2.0,15.0,33.0,-18.0,0.25,0.5,-0.25,0.0,0.3333333333333333,-0.3333333333333333,0.0,0.0,0.0,8.0,7.0,1.0,3.559026084010437,1.247219128924647,2.31180695508579,1.0,1.0,0.0,282.9,236.72,46.17999999999998,26.058823529411764,25.135135135135137,0.9236883942766276,0.2857142857142857,0.3076923076923077,-0.02197802197802201,0.5263157894736842,0.4642857142857143,0.06203007518796988,,,,,,,0.0,0.0,0.0
2006-06-25,2006,NED,POR,0,1,0.48484848484848486,0.6666666666666666,-0.18181818181818177,0.30303030303030304,0.0,0.30303030303030304,1.7272727272727273,2.0,-0.2727272727272727,0.9393939393939394,1.1333333333333333,-0.19393939393939386,6.0,4.0,2.0,33.0,15.0,18.0,0.5,0.25,0.25,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,7.0,8.0,-1.0,1.247219128924647,3.559026084010437,-2.31180695508579,1.0,1.0,0.0,236.72,282.9,-46.17999999999998,25.135135135135137,26.058823529411764,-0.9236883942766276,0.3076923076923077,0.2857142857142857,0.02197802197802201,0.4642857142857143,0.5263157894736842,-0.06203007518796988,,,,,,,0.0,0.0,0.0
2006-06-25,2006,ENG,ECU,2,1,0.4528301886792453,0.5,-0.047169811320754707,0.3018867924528302,0.0,0.3018867924528302,1.3773584905660377,1.1666666666666667,0.2106918238993709,0.8867924528301887,1.1666666666666667,-0.27987421383647804,12.0,2.0,10.0,53.0,6.0,47.0,0.16666666666666666,0.0,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,1.0,0.0,1.0,5.0,30.0,-25.0,0.4714045207910317,0.9428090415820634,-0.4714045207910317,1.0,1.0,0.0,440.1,9.5,430.6,24.342105263157894,25.024390243902438,-0.6822849807445444,0.2222222222222222,0.0,0.2222222222222222,0.30434782608695654,,,,0.16666666666666666,,,,,0.0,0.0,0.0
2006-06-25,2006,ECU,ENG,0,1,0.5,0.4528301886792453,0.047169811320754707,0.0,0.3018867924528302,-0.3018867924528302,1.1666666666666667,1.3773584905660377,-0.2106918238993709,1.1666666666666667,0.8867924528301887,0.27987421383647804,2.0,12.0,-10.0,6.0,53.0,-47.0,0.0,0.16666666666666666,-0.16666666666666666,0.0,0.08333333333333333,-0.08333333333333333,0.0,1.0,-1.0,30.0,5.0,25.0,0.9428090415820634,0.4714045207910317,0.4714045207910317,1.0,1.0,0.0,9.5,440.1,-430.6,25.024390243902438,24.342105263157894,0.6822849807445444,0.0,0.2222222222222222,-0.2222222222222222,,0.30434782608695654,,0.16666666666666666,,,,,,0.0,0.0,0.0
2006-06-26,2006,SUI,UKR,1,1,0.3,0.6666666666666666,-0.36666666666666664,0.15,0.0,0.15,1.35,1.6666666666666667,-0.31666666666666665,2.05,1.3333333333333333,0.7166666666666666,6.0,1.0,5.0,20.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,13.0,4.0,6.548960901462833,8.806563209081938,-2.2576023076191047,1.0,1.0,0.0,69.54999999999998,,,24.2,,,0.0,,,0.0,,,,,,,,,0.0,0.0,0.0
2006-06-26,2006,UKR,SUI,1,1,0.6666666666666666,0.3,0.36666666666666664,0.0,0.15,-0.15,1.6666666666666667,1.35,0.31666666666666665,1.3333333333333333,2.05,-0.7166666666666666,1.0,6.0,-5.0,3.0,20.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,-4.0,8.806563209081938,6.548960901462833,2.2576023076191047,1.0,1.0,0.0,,69.54999999999998,,,24.2,,,0.0,,,0.0,,,,,,,,0.0,0.0,0.0
2006-06-26,2006,ITA,AUS,2,1,0.515625,0.16666666666666666,0.34895833333333337,0.265625,0.3333333333333333,-0.06770833333333331,1.4375,0.8333333333333334,0.6041666666666666,0.9375,1.6666666666666667,-0.7291666666666667,14.0,2.0,12.0,64.0,6.0,58.0,0.35714285714285715,0.0,0.35714285714285715,0.21428571428571427,0.0,0.21428571428571427,3.0,0.0,3.0,2.0,39.0,-37.0,0.9428090415820634,14.2672897060218,-13.324480664439736,1.0,1.0,0.0,,68.63,,,25.946428571428573,,0.2727272727272727,0.0,0.2727272727272727,0.43478260869565216,,,,,,,,,0.0,0.0,0.0
2006-06-26,2006,AUS,ITA,0,1,0.16666666666666666,0.515625,-0.34895833333333337,0.3333333333333333,0.265625,0.06770833333333331,0.8333333333333334,1.4375,-0.6041666666666666,1.6666666666666667,0.9375,0.7291666666666667,2.0,14.0,-12.0,6.0,64.0,-58.0,0.0,0.35714285714285715,-0.35714285714285715,0.0,0.21428571428571427,-0.21428571428571427,0.0,3.0,-3.0,39.0,2.0,37.0,14.2672897060218,0.9428090415820634,13.324480664439736,1.0,1.0,0.0,68.63,,,25.946428571428573,,,0.0,0.2727272727272727,-0.2727272727272727,,0.43478260869565216,,,,,,,,0.0,0.0,0.0
2006-06-27,2006,ESP,FRA,0,1,0.4666666666666667,0.4878048780487805,-0.021138211382113803,0.24444444444444444,0.21951219512195122,0.024932249322493216,1.6666666666666667,1.9268292682926829,-0.2601626016260161,1.1333333333333333,1.2682926829268293,-0.13495934959349598,11.0,9.0,2.0,45.0,41.0,4.0,0.0,0.4444444444444444,-0.4444444444444444,0.0,0.1111111111111111,-0.1111111111111111,0.0,1.0,-1.0,12.0,4.0,8.0,0.9428090415820634,1.4142135623730951,-0.4714045207910318,1.0,1.0,0.0,358.9,350.9,8.0,25.12121212121212,26.78787878787879,-1.6666666666666679,0.16666666666666666,0.4166666666666667,-0.25,0.2916666666666667,0.44,-0.14833333333333332,,,,,,,0.0,0.0,0.0
2006-06-27,2006,FRA,ESP,2,1,0.4878048780487805,0.4666666666666667,0.021138211382113803,0.21951219512195122,0.24444444444444444,-0.024932249322493216,1.9268292682926829,1.6666666666666667,0.2601626016260161,1.2682926829268293,1.1333333333333333,0.13495934959349598,9.0,11.0,-2.0,41.0,45.0,-4.0,0.4444444444444444,0.0,0.4444444444444444,0.1111111111111111,0.0,0.1111111111111111,1.0,0.0,1.0,4.0,12.0,-8.0,1.4142135623730951,0.9428090415820634,0.4714045207910318,1.0,1.0,0.0,350.9,358.9,-8.0,26.78787878787879,25.12121212121212,1.6666666666666679,0.4166666666666667,0.16666666666666666,0.25,0.44,0.2916666666666667,0.14833333333333332,,,,,,,0.0,0.0,0.0
2006-06-27,2006,BRA,GHA,2,1,0.7195121951219512,0.6666666666666666,0.05284552845528456,0.15853658536585366,0.0,0.15853658536585366,2.1707317073170733,1.3333333333333333,0.8373983739837401,0.8170731707317073,1.0,-0.18292682926829273,15.0,1.0,14.0,82.0,3.0,79.0,0.5333333333333333,0.0,0.5333333333333333,0.4,0.0,0.4,5.0,0.0,5.0,1.0,28.0,-27.0,0.0,12.970050972229146,-12.970050972229146,1.0,1.0,0.0,464.0,64.35,399.65,25.488888888888887,24.023255813953487,1.4656330749354005,0.5833333333333334,0.5,0.08333333333333337,,,,0.5,,,,0.4897959183673469,,0.0,0.0,0.0
2006-06-27,2006,GHA,BRA,0,1,0.6666666666666666,0.7195121951219512,-0.05284552845528456,0.0,0.15853658536585366,-0.15853658536585366,1.3333333333333333,2.1707317073170733,-0.8373983739837401,1.0,0.8170731707317073,0.18292682926829273,1.0,15.0,-14.0,3.0,82.0,-79.0,0.0,0.5333333333333333,-0.5333333333333333,0.0,0.4,-0.4,0.0,5.0,-5.0,28.0,1.0,27.0,12.970050972229146,0.0,12.970050972229146,1.0,1.0,0.0,64.35,464.0,-399.65,24.023255813953487,25.488888888888887,-1.4656330749354005,0.5,0.5833333333333334,-0.08333333333333337,,,,,0.5,,0.4897959183673469,,,0.0,0.0,0.0
2006-06-30,2006,ITA,UKR,2,1,0.5230769230769231,0.5,0.023076923076923106,0.26153846153846155,0.25,0.011538461538461553,1.4307692307692308,1.25,0.1807692307692308,0.9230769230769231,1.0,-0.07692307692307687,14.0,1.0,13.0,65.0,4.0,61.0,0.35714285714285715,0.0,0.35714285714285715,0.21428571428571427,0.0,0.21428571428571427,3.0,0.0,3.0,2.0,13.0,-11.0,0.9428090415820634,8.806563209081938,-7.8637541674998745,1.0,1.0,0.0,,,,,,,0.2727272727272727,,,0.43478260869565216,,,,,,,,,0.0,0.0,0.0
2006-06-30,2006,UKR,ITA,0,1,0.5,0.5230769230769231,-0.023076923076923106,0.25,0.26153846153846155,-0.011538461538461553,1.25,1.4307692307692308,-0.1807692307692308,1.0,0.9230769230769231,0.07692307692307687,1.0,14.0,-13.0,4.0,65.0,-61.0,0.0,0.35714285714285715,-0.35714285714285715,0.0,0.21428571428571427,-0.21428571428571427,0.0,3.0,-3.0,13.0,2.0,11.0,8.806563209081938,0.9428090415820634,7.8637541674998745,1.0,1.0,0.0,,,,,,,,0.2727272727272727,,,0.43478260869565216,,,,,,,,0.0,0.0,0.0
2006-06-30,2006,GER,ARG,1,1,0.6144578313253012,0.5,0.11445783132530118,0.20481927710843373,0.20689655172413793,-0.0020772746157042,2.072289156626506,1.5862068965517242,0.48608226007478184,1.144578313253012,1.0517241379310345,0.0928541753219776,14.0,12.0,2.0,83.0,58.0,25.0,0.6428571428571429,0.25,0.3928571428571429,0.5,0.25,0.25,3.0,2.0,1.0,6.0,3.0,3.0,2.8674417556808756,0.816496580927726,2.0509451747531493,1.0,1.0,0.0,203.45,250.5,-47.05000000000001,25.5,25.228571428571428,0.27142857142857224,0.2727272727272727,0.16666666666666666,0.10606060606060605,0.29411764705882354,,,,0.6666666666666666,,,,,1.0,0.0,1.0
2006-06-30,2006,ARG,GER,1,1,0.5,0.6144578313253012,-0.11445783132530118,0.20689655172413793,0.20481927710843373,0.0020772746157042,1.5862068965517242,2.072289156626506,-0.48608226007478184,1.0517241379310345,1.144578313253012,-0.0928541753219776,12.0,14.0,-2.0,58.0,83.0,-25.0,0.25,0.6428571428571429,-0.3928571428571429,0.25,0.5,-0.25,2.0,3.0,-1.0,3.0,6.0,-3.0,0.816496580927726,2.8674417556808756,-2.0509451747531493,1.0,1.0,0.0,250.5,203.45,47.05000000000001,25.228571428571428,25.5,-0.27142857142857224,0.16666666666666666,0.2727272727272727,-0.10606060606060605,,0.29411764705882354,,0.6666666666666666,,,,,,0.0,1.0,-1.0
2006-07-01,2006,BRA,FRA,0,1,0.7228915662650602,0.5,0.22289156626506024,0.1566265060240964,0.21428571428571427,-0.057659208261617884,2.180722891566265,1.9523809523809523,0.22834193918531276,0.8072289156626506,1.2619047619047619,-0.4546758462421112,15.0,9.0,6.0,83.0,42.0,41.0,0.5333333333333333,0.4444444444444444,0.0888888888888889,0.4,0.1111111111111111,0.2888888888888889,5.0,1.0,4.0,1.0,4.0,-3.0,0.0,1.4142135623730951,-1.4142135623730951,1.0,1.0,0.0,464.0,350.9,113.10000000000002,25.488888888888887,26.78787878787879,-1.2989898989899018,0.5833333333333334,0.4166666666666667,0.16666666666666669,,0.44,,0.5,,,,,,0.0,0.0,0.0
2006-07-01,2006,FRA,BRA,2,1,0.5,0.7228915662650602,-0.22289156626506024,0.21428571428571427,0.1566265060240964,0.057659208261617884,1.9523809523809523,2.180722891566265,-0.22834193918531276,1.2619047619047619,0.8072289156626506,0.4546758462421112,9.0,15.0,-6.0,42.0,83.0,-41.0,0.4444444444444444,0.5333333333333333,-0.0888888888888889,0.1111111111111111,0.4,-0.2888888888888889,1.0,5.0,-4.0,4.0,1.0,3.0,1.4142135623730951,0.0,1.4142135623730951,1.0,1.0,0.0,350.9,464.0,-113.10000000000002,26.78787878787879,25.488888888888887,1.2989898989899018,0.4166666666666667,0.5833333333333334,-0.16666666666666669,0.44,,,,0.5,,,,,0.0,0.0,0.0
2006-07-01,2006,ENG,POR,1,1,0.46296296296296297,0.6875,-0.22453703703703703,0.2962962962962963,0.0,0.2962962962962963,1.3703703703703705,1.9375,-0.5671296296296295,0.8703703703703703,1.0625,-0.19212962962962965,12.0,4.0,8.0,54.0,16.0,38.0,0.16666666666666666,0.25,-0.08333333333333334,0.08333333333333333,0.0,0.08333333333333333,1.0,0.0,1.0,5.0,8.0,-3.0,0.4714045207910317,3.559026084010437,-3.0876215632194053,1.0,1.0,0.0,440.1,282.9,157.20000000000005,24.342105263157894,26.058823529411764,-1.7167182662538707,0.2222222222222222,0.375,-0.1527777777777778,0.30434782608695654,0.5263157894736842,-0.22196796338672764,,,,,,,0.0,0.0,0.0
2006-07-01,2006,POR,ENG,1,1,0.6875,0.46296296296296297,0.22453703703703703,0.0,0.2962962962962963,-0.2962962962962963,1.9375,1.3703703703703705,0.5671296296296295,1.0625,0.8703703703703703,0.19212962962962965,4.0,12.0,-8.0,16.0,54.0,-38.0,0.25,0.16666666666666666,0.08333333333333334,0.0,0.08333333333333333,-0.08333333333333333,0.0,1.0,-1.0,8.0,5.0,3.0,3.559026084010437,0.4714045207910317,3.0876215632194053,1.0,1.0,0.0,282.9,440.1,-157.20000000000005,26.058823529411764,24.342105263157894,1.7167182662538707,0.375,0.2222222222222222,0.1527777777777778,0.5263157894736842,0.30434782608695654,0.22196796338672764,,,,,,,0.0,0.0,0.0
2006-07-04,2006,GER,ITA,0,1,0.6071428571428571,0.5303030303030303,0.07683982683982682,0.21428571428571427,0.25757575757575757,-0.043290043290043295,2.0595238095238093,1.4545454545454546,0.6049783549783547,1.1428571428571428,0.9090909090909091,0.23376623376623373,14.0,14.0,0.0,84.0,66.0,18.0,0.6428571428571429,0.35714285714285715,0.28571428571428575,0.5,0.21428571428571427,0.2857142857142857,3.0,3.0,0.0,6.0,2.0,4.0,2.8674417556808756,0.9428090415820634,1.9246327140988122,1.0,1.0,0.0,203.45,,,25.5,,,0.25,0.2727272727272727,-0.022727272727272707,0.29411764705882354,0.43478260869565216,-0.14066496163682862,,,,,,,1.0,0.0,1.0
2006-07-04,2006,ITA,GER,2,1,0.5303030303030303,0.6071428571428571,-0.07683982683982682,0.25757575757575757,0.21428571428571427,0.043290043290043295,1.4545454545454546,2.0595238095238093,-0.6049783549783547,0.9090909090909091,1.1428571428571428,-0.23376623376623373,14.0,14.0,0.0,66.0,84.0,-18.0,0.35714285714285715,0.6428571428571429,-0.28571428571428575,0.21428571428571427,0.5,-0.2857142857142857,3.0,3.0,0.0,2.0,6.0,-4.0,0.9428090415820634,2.8674417556808756,-1.9246327140988122,1.0,1.0,0.0,,203.45,,,25.5,,0.2727272727272727,0.25,0.022727272727272707,0.43478260869565216,0.29411764705882354,0.14066496163682862,,,,,,,0.0,1.0,-1.0
2006-07-05,2006,POR,FRA,0,1,0.6470588235294118,0.5116279069767442,0.1354309165526676,0.058823529411764705,0.20930232558139536,-0.15047879616963067,1.8235294117647058,1.930232558139535,-0.10670314637482914,1.0,1.2325581395348837,-0.2325581395348837,4.0,9.0,-5.0,17.0,43.0,-26.0,0.25,0.4444444444444444,-0.19444444444444442,0.0,0.1111111111111111,-0.1111111111111111,0.0,1.0,-1.0,8.0,4.0,4.0,3.559026084010437,1.4142135623730951,2.144812521637342,1.0,1.0,0.0,282.9,350.9,-68.0,26.058823529411764,26.78787878787879,-0.7290552584670245,0.3333333333333333,0.46153846153846156,-0.12820512820512825,0.5263157894736842,0.44,0.08631578947368418,,,,,,,0.0,0.0,0.0
2006-07-05,2006,FRA,POR,2,1,0.5116279069767442,0.6470588235294118,-0.1354309165526676,0.20930232558139536,0.058823529411764705,0.15047879616963067,1.930232558139535,1.8235294117647058,0.10670314637482914,1.2325581395348837,1.0,0.2325581395348837,9.0,4.0,5.0,43.0,17.0,26.0,0.4444444444444444,0.25,0.19444444444444442,0.1111111111111111,0.0,0.1111111111111111,1.0,0.0,1.0,4.0,8.0,-4.0,1.4142135623730951,3.559026084010437,-2.144812521637342,1.0,1.0,0.0,350.9,282.9,68.0,26.78787878787879,26.058823529411764,0.7290552584670245,0.46153846153846156,0.3333333333333333,0.12820512820512825,0.44,0.5263157894736842,-0.08631578947368418,,,,,,,0.0,0.0,0.0
2006-07-08,2006,GER,POR,2,1,0.6,0.6111111111111112,-0.011111111111111183,0.21176470588235294,0.05555555555555555,0.15620915032679739,2.0352941176470587,1.7222222222222223,0.3130718954248364,1.1529411764705881,1.0,0.15294117647058814,14.0,4.0,10.0,85.0,18.0,67.0,0.7142857142857143,0.5,0.2142857142857143,0.5,0.0,0.5,3.0,0.0,3.0,6.0,8.0,-2.0,2.8674417556808756,3.559026084010437,-0.6915843283295615,1.0,1.0,0.0,203.45,282.9,-79.44999999999999,25.5,26.058823529411764,-0.5588235294117645,0.23076923076923078,0.3,-0.0692307692307692,0.29411764705882354,0.5263157894736842,-0.23219814241486064,,,,,,,1.0,0.0,1.0
2006-07-08,2006,POR,GER,0,1,0.6111111111111112,0.6,0.011111111111111183,0.05555555555555555,0.21176470588235294,-0.15620915032679739,1.7222222222222223,2.0352941176470587,-0.3130718954248364,1.0,1.1529411764705881,-0.15294117647058814,4.0,14.0,-10.0,18.0,85.0,-67.0,0.5,0.7142857142857143,-0.2142857142857143,0.0,0.5,-0.5,0.0,3.0,-3.0,8.0,6.0,2.0,3.559026084010437,2.8674417556808756,0.6915843283295615,1.0,1.0,0.0,282.9,203.45,79.44999999999999,26.058823529411764,25.5,0.5588235294117645,0.3,0.23076923076923078,0.0692307692307692,0.5263157894736842,0.29411764705882354,0.23219814241486064,,,,,,,0.0,1.0,-1.0
2006-07-09,2006,ITA,FRA,1,1,0.5373134328358209,0.5227272727272727,0.014586160108548185,0.2537313432835821,0.20454545454545456,0.04918588873812754,1.462686567164179,1.9090909090909092,-0.44640434192673006,0.8955223880597015,1.2045454545454546,-0.30902306648575306,14.0,9.0,5.0,67.0,44.0,23.0,0.42857142857142855,0.5555555555555556,-0.12698412698412703,0.21428571428571427,0.1111111111111111,0.10317460317460317,3.0,1.0,2.0,2.0,4.0,-2.0,0.9428090415820634,1.4142135623730951,-0.4714045207910318,1.0,1.0,0.0,,350.9,,,26.78787878787879,,0.3333333333333333,0.5,-0.16666666666666669,0.43478260869565216,0.44,-0.00521739130434784,,,,,,,0.0,0.0,0.0
2006-07-09,2006,FRA,ITA,1,1,0.5227272727272727,0.5373134328358209,-0.014586160108548185,0.20454545454545456,0.2537313432835821,-0.04918588873812754,1.9090909090909092,1.462686567164179,0.44640434192673006,1.2045454545454546,0.8955223880597015,0.30902306648575306,9.0,14.0,-5.0,44.0,67.0,-23.0,0.5555555555555556,0.42857142857142855,0.12698412698412703,0.1111111111111111,0.21428571428571427,-0.10317460317460317,1.0,3.0,-2.0,4.0,2.0,2.0,1.4142135623730951,0.9428090415820634,0.4714045207910318,1.0,1.0,0.0,350.9,,,26.78787878787879,,,0.5,0.3333333333333333,0.16666666666666669,0.44,0.43478260869565216,0.00521739130434784,,,,,,,0.0,0.0,0.0
2010-06-11,2010,URU,FRA,1,0,0.3055555555555556,0.5111111111111111,-0.2055555555555555,0.2777777777777778,0.2222222222222222,0.05555555555555558,1.3888888888888888,1.8888888888888888,-0.5,1.5,1.2,0.30000000000000004,9.0,9.0,0.0,36.0,45.0,-9.0,0.2222222222222222,0.5555555555555556,-0.33333333333333337,0.0,0.2222222222222222,-0.2222222222222222,2.0,1.0,1.0,7.0,18.0,-11.0,3.299831645537222,1.8856180831641267,1.4142135623730954,1.0,1.0,0.0,148.54999999999998,647.6,-499.05000000000007,25.225806451612904,26.88679245283019,-1.6609860012172852,0.0,0.4117647058823529,-0.4117647058823529,,0.39285714285714285,,0.3888888888888889,,,,,,0.0,0.0,0.0
2010-06-11,2010,FRA,URU,1,0,0.5111111111111111,0.3055555555555556,0.2055555555555555,0.2222222222222222,0.2777777777777778,-0.05555555555555558,1.8888888888888888,1.3888888888888888,0.5,1.2,1.5,-0.30000000000000004,9.0,9.0,0.0,45.0,36.0,9.0,0.5555555555555556,0.2222222222222222,0.33333333333333337,0.2222222222222222,0.0,0.2222222222222222,1.0,2.0,-1.0,18.0,7.0,11.0,1.8856180831641267,3.299831645537222,-1.4142135623730954,1.0,1.0,0.0,647.6,148.54999999999998,499.05000000000007,26.88679245283019,25.225806451612904,1.6609860012172852,0.4117647058823529,0.0,0.4117647058823529,0.39285714285714285,,,,0.3888888888888889,,,,,0.0,0.0,0.0
2010-06-11,2010,RSA,MEX,1,0,0.16666666666666666,0.2619047619047619,-0.09523809523809526,0.5,0.2857142857142857,0.2142857142857143,1.3333333333333333,1.0476190476190477,0.2857142857142856,1.8333333333333333,1.6904761904761905,0.1428571428571428,2.0,12.0,-10.0,6.0,42.0,-36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,27.0,24.0,4.0276819911981905,4.784233364802441,-0.7565513736042506,1.0,1.0,0.0,,132.75,,,25.583333333333332,,0.0,0.3076923076923077,-0.3076923076923077,,,,,0.5625,,0.41935483870967744,,,1.0,0.0,1.0
2010-06-11,2010,MEX,RSA,1,0,0.2619047619047619,0.16666666666666666,0.09523809523809526,0.2857142857142857,0.5,-0.2142857142857143,1.0476190476190477,1.3333333333333333,-0.2857142857142856,1.6904761904761905,1.8333333333333333,-0.1428571428571428,12.0,2.0,10.0,42.0,6.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,51.0,-24.0,4.784233364802441,4.0276819911981905,0.7565513736042506,1.0,1.0,0.0,132.75,,,25.583333333333332,,,0.3076923076923077,0.0,0.3076923076923077,,,,0.5625,,,,0.41935483870967744,,0.0,1.0,-1.0
2010-06-12,2010,ENG,USA,1,0,0.45454545454545453,0.19047619047619047,0.26406926406926406,0.3090909090909091,0.14285714285714285,0.16623376623376623,1.3454545454545455,0.9047619047619048,0.4406926406926407,0.8545454545454545,1.8095238095238095,-0.954978354978355,12.0,6.0,6.0,55.0,21.0,34.0,0.16666666666666666,0.0,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,1.0,0.0,1.0,6.0,18.0,-12.0,1.699673171197595,3.299831645537222,-1.600158474339627,1.0,1.0,0.0,654.0,69.475,584.525,27.54901960784314,25.285714285714285,2.263305322128854,0.2,0.125,0.07500000000000001,0.30434782608695654,,,,0.0,,,,,0.0,0.0,0.0
2010-06-12,2010,ARG,NGA,2,0,0.4915254237288136,0.36363636363636365,0.12788906009244994,0.22033898305084745,0.09090909090909091,0.12942989214175654,1.576271186440678,1.2727272727272727,0.3035439137134053,1.0508474576271187,1.4545454545454546,-0.40369799691833586,12.0,3.0,9.0,59.0,11.0,48.0,0.25,0.0,0.25,0.25,0.0,0.25,2.0,0.0,2.0,5.0,,,2.943920288775949,,,1.0,0.0,1.0,513.7,,,25.26388888888889,,,0.125,0.0,0.125,,,,0.75,,,,0.5256410256410257,,0.0,0.0,0.0
